,Time [s], HR, PULSE, RESP, SpO2
0,0,90.0,89,11,96
1,1,90.0,89,11,96
2,2,90.0,89,11,96
3,3,90.0,89,11,96
4,4,89.0,89,11,96
5,5,89.0,89,11,96
6,6,89.0,89,11,96
7,7,89.0,89,10,96
8,8,89.0,89,10,96
9,9,89.0,89,10,96
10,10,89.0,89,10,96
11,11,89.0,89,10,96
12,12,89.0,89,12,96
13,13,89.0,89,12,96
14,14,89.0,89,12,96
15,15,90.0,89,12,96
16,16,90.0,89,12,96
17,17,90.0,89,12,96
18,18,90.0,89,12,96
19,19,90.0,89,12,96
20,20,90.0,89,12,96
21,21,90.0,89,12,96
22,22,91.0,89,12,96
23,23,91.0,90,12,96
24,24,91.0,90,12,96
25,25,91.0,90,12,96
26,26,90.0,90,12,96
27,27,90.0,90,12,96
28,28,90.0,90,12,96
29,29,90.0,90,12,96
30,30,90.0,90,12,96
31,31,89.0,90,12,96
32,32,89.0,90,12,96
33,33,89.0,90,11,96
34,34,89.0,90,11,96
35,35,88.0,89,11,96
36,36,88.0,89,11,96
37,37,88.0,89,11,96
38,38,88.0,89,11,96
39,39,89.0,88,11,96
40,40,89.0,88,11,96
41,41,89.0,88,11,96
42,42,89.0,88,11,96
43,43,89.0,88,11,96
44,44,89.0,88,11,96
45,45,90.0,88,11,96
46,46,90.0,89,11,96
47,47,90.0,89,11,96
48,48,89.0,89,11,96
49,49,89.0,89,11,96
50,50,89.0,89,11,96
51,51,89.0,89,11,96
52,52,89.0,89,11,96
53,53,89.0,89,11,96
54,54,89.0,89,11,96
55,55,89.0,89,11,96
56,56,88.0,89,11,96
57,57,88.0,88,11,96
58,58,88.0,88,11,96
59,59,88.0,88,11,96
60,60,89.0,88,11,96
61,61,89.0,88,11,96
62,62,89.0,88,11,96
63,63,88.0,88,11,96
64,64,88.0,88,11,96
65,65,88.0,88,11,96
66,66,88.0,88,11,96
67,67,88.0,88,11,96
68,68,88.0,88,11,96
69,69,88.0,88,11,96
70,70,88.0,88,11,96
71,71,88.0,88,11,96
72,72,88.0,88,11,96
73,73,88.0,88,11,96
74,74,88.0,88,11,96
75,75,88.0,88,11,96
76,76,89.0,88,11,96
77,77,89.0,88,11,96
78,78,89.0,88,11,96
79,79,89.0,88,11,96
80,80,89.0,88,11,96
81,81,89.0,88,11,96
82,82,89.0,89,11,96
83,83,89.0,89,11,96
84,84,89.0,89,11,96
85,85,88.0,89,11,96
86,86,88.0,89,11,96
87,87,88.0,89,11,96
88,88,88.0,88,11,96
89,89,88.0,88,11,96
90,90,88.0,88,11,96
91,91,89.0,88,11,96
92,92,89.0,88,11,96
93,93,89.0,88,11,96
94,94,89.0,88,11,96
95,95,89.0,88,11,96
96,96,89.0,88,11,96
97,97,88.0,88,11,96
98,98,88.0,89,11,96
99,99,88.0,89,11,96
100,100,88.0,88,11,96
101,101,88.0,88,11,96
102,102,88.0,88,11,96
103,103,88.0,88,11,96
104,104,88.0,88,11,96
105,105,89.0,88,11,96
106,106,89.0,88,11,96
107,107,89.0,88,11,96
108,108,89.0,88,11,96
109,109,89.0,88,11,96
110,110,89.0,88,11,96
111,111,89.0,88,11,96
112,112,89.0,88,11,96
113,113,88.0,88,11,96
114,114,88.0,88,11,96
115,115,89.0,88,11,96
116,116,89.0,88,11,96
117,117,88.0,88,11,96
118,118,88.0,88,11,96
119,119,88.0,88,11,96
120,120,88.0,88,11,96
121,121,88.0,88,11,96
122,122,88.0,88,11,96
123,123,88.0,88,11,96
124,124,89.0,88,11,96
125,125,89.0,88,11,96
126,126,89.0,88,11,96
127,127,89.0,88,11,96
128,128,89.0,88,11,96
129,129,88.0,88,11,96
130,130,88.0,88,11,96
131,131,87.0,88,11,96
132,132,87.0,88,11,96
133,133,87.0,88,11,96
134,134,87.0,88,11,96
135,135,87.0,88,11,96
136,136,87.0,88,11,96
137,137,88.0,88,11,96
138,138,88.0,87,11,96
139,139,88.0,87,11,96
140,140,88.0,88,11,96
141,141,88.0,88,11,96
142,142,88.0,88,11,96
143,143,88.0,88,11,96
144,144,88.0,88,11,96
145,145,88.0,88,11,96
146,146,88.0,88,11,96
147,147,88.0,88,11,96
148,148,88.0,88,11,96
149,149,88.0,88,11,96
150,150,88.0,88,11,96
151,151,88.0,88,11,96
152,152,88.0,88,11,96
153,153,88.0,88,11,96
154,154,88.0,88,11,96
155,155,88.0,88,11,96
156,156,89.0,88,11,96
157,157,89.0,88,11,96
158,158,89.0,88,11,96
159,159,89.0,88,11,96
160,160,89.0,88,11,96
161,161,89.0,88,11,96
162,162,89.0,88,11,96
163,163,88.0,89,11,96
164,164,88.0,89,11,96
165,165,88.0,89,11,96
166,166,88.0,89,11,96
167,167,88.0,88,11,96
168,168,88.0,88,11,96
169,169,88.0,88,11,96
170,170,87.0,88,11,96
171,171,88.0,88,10,96
172,172,87.0,88,10,96
173,173,87.0,88,10,96
174,174,87.0,88,10,96
175,175,87.0,88,10,96
176,176,87.0,87,11,96
177,177,87.0,87,11,96
178,178,87.0,87,11,96
179,179,87.0,87,11,96
180,180,87.0,87,11,96
181,181,87.0,87,11,96
182,182,88.0,87,11,96
183,183,88.0,87,11,96
184,184,88.0,87,10,96
185,185,88.0,87,9,96
186,186,88.0,87,10,96
187,187,88.0,88,10,96
188,188,88.0,88,10,96
189,189,88.0,88,10,96
190,190,88.0,88,10,96
191,191,88.0,88,10,96
192,192,88.0,88,10,96
193,193,88.0,88,10,96
194,194,88.0,88,10,96
195,195,88.0,88,10,96
196,196,88.0,88,10,96
197,197,89.0,88,10,96
198,198,89.0,88,10,96
199,199,89.0,88,10,96
200,200,88.0,88,10,96
201,201,88.0,88,10,96
202,202,88.0,88,10,96
203,203,88.0,88,10,96
204,204,88.0,88,10,96
205,205,89.0,88,10,96
206,206,89.0,88,10,96
207,207,,88,10,96
208,208,,88,10,96
209,209,,88,10,96
210,210,,88,9,96
211,211,89.0,88,8,96
212,212,89.0,89,7,96
213,213,89.0,89,6,96
214,214,89.0,89,9,96
215,215,90.0,89,9,96
216,216,89.0,89,9,96
217,217,89.0,89,9,96
218,218,89.0,89,9,96
219,219,89.0,89,9,96
220,220,89.0,89,9,96
221,221,89.0,89,9,96
222,222,88.0,89,9,96
223,223,88.0,89,9,96
224,224,88.0,89,9,96
225,225,88.0,88,9,96
226,226,88.0,88,9,96
227,227,88.0,88,9,96
228,228,87.0,88,9,96
229,229,87.0,88,9,96
230,230,87.0,88,9,96
231,231,87.0,88,9,96
232,232,87.0,88,9,96
233,233,87.0,88,9,96
234,234,87.0,88,9,96
235,235,87.0,87,10,96
236,236,87.0,87,10,96
237,237,87.0,87,10,96
238,238,87.0,87,10,96
239,239,87.0,87,10,96
240,240,87.0,87,10,96
241,241,87.0,87,10,96
242,242,88.0,87,10,96
243,243,88.0,87,10,96
244,244,88.0,87,10,96
245,245,88.0,87,10,96
246,246,88.0,87,10,96
247,247,89.0,88,10,96
248,248,89.0,88,10,96
249,249,89.0,88,10,96
250,250,89.0,88,10,96
251,251,89.0,88,10,96
252,252,89.0,88,9,96
253,253,89.0,88,9,96
254,254,89.0,88,9,96
255,255,89.0,88,9,96
256,256,89.0,89,11,96
257,257,88.0,89,11,96
258,258,88.0,89,11,96
259,259,88.0,89,11,96
260,260,88.0,89,11,96
261,261,88.0,89,11,96
262,262,88.0,88,11,96
263,263,88.0,88,11,96
264,264,88.0,88,11,96
265,265,87.0,88,11,96
266,266,87.0,88,11,96
267,267,88.0,88,11,96
268,268,88.0,88,11,96
269,269,88.0,88,11,96
270,270,88.0,88,11,96
271,271,87.0,88,11,96
272,272,87.0,88,11,96
273,273,87.0,88,11,96
274,274,87.0,88,11,96
275,275,87.0,88,11,96
276,276,87.0,88,11,96
277,277,87.0,88,11,96
278,278,87.0,88,11,96
279,279,87.0,87,11,96
280,280,87.0,87,11,96
281,281,87.0,87,11,96
282,282,88.0,87,11,96
283,283,88.0,87,11,96
284,284,88.0,87,11,96
285,285,89.0,87,11,96
286,286,89.0,87,11,96
287,287,90.0,88,11,96
288,288,90.0,88,11,96
289,289,90.0,88,11,96
290,290,89.0,88,10,96
291,291,89.0,89,9,96
292,292,88.0,89,8,96
293,293,87.0,89,7,96
294,294,87.0,89,9,96
295,295,86.0,89,9,96
296,296,85.0,88,9,96
297,297,85.0,88,9,96
298,298,85.0,87,9,96
299,299,85.0,86,9,96
300,300,85.0,86,9,96
301,301,85.0,85,9,96
302,302,85.0,85,9,96
303,303,86.0,85,9,96
304,304,86.0,85,9,96
305,305,87.0,85,9,96
306,306,87.0,85,9,96
307,307,87.0,86,8,96
