,Time [s], HR, PULSE, RESP, SpO2
0,0,109,109,11.0,99
1,1,109,109,11.0,99
2,2,109,109,11.0,99
3,3,109,109,11.0,99
4,4,109,109,11.0,99
5,5,109,109,11.0,99
6,6,109,109,11.0,99
7,7,109,109,11.0,99
8,8,109,109,11.0,99
9,9,109,109,11.0,99
10,10,109,109,11.0,99
11,11,109,109,11.0,99
12,12,108,109,11.0,99
13,13,108,109,12.0,99
14,14,108,109,12.0,99
15,15,109,109,12.0,99
16,16,109,109,12.0,99
17,17,108,109,12.0,99
18,18,109,109,12.0,99
19,19,109,109,11.0,99
20,20,109,109,11.0,99
21,21,109,109,11.0,98
22,22,109,109,12.0,98
23,23,109,109,12.0,98
24,24,110,109,12.0,98
25,25,109,109,12.0,98
26,26,109,109,12.0,98
27,27,109,109,12.0,98
28,28,108,109,12.0,98
29,29,108,109,13.0,98
30,30,108,109,13.0,98
31,31,108,109,13.0,98
32,32,108,109,15.0,98
33,33,108,109,15.0,98
34,34,108,108,15.0,98
35,35,108,108,15.0,98
36,36,108,108,16.0,98
37,37,108,108,16.0,98
38,38,109,108,16.0,98
39,39,109,108,16.0,98
40,40,109,108,16.0,98
41,41,109,108,16.0,98
42,42,109,108,17.0,98
43,43,110,109,17.0,98
44,44,110,109,17.0,98
45,45,110,109,17.0,98
46,46,110,109,17.0,98
47,47,109,109,17.0,98
48,48,110,109,17.0,98
49,49,109,109,17.0,98
50,50,109,109,17.0,98
51,51,109,109,16.0,98
52,52,109,109,16.0,98
53,53,109,109,16.0,98
54,54,109,109,16.0,98
55,55,109,109,16.0,98
56,56,109,109,16.0,98
57,57,109,109,16.0,98
58,58,109,109,16.0,98
59,59,109,109,16.0,98
60,60,109,109,16.0,98
61,61,109,109,16.0,98
62,62,109,109,16.0,98
63,63,109,109,16.0,98
64,64,109,109,16.0,99
65,65,109,109,16.0,99
66,66,109,109,16.0,99
67,67,108,109,16.0,99
68,68,108,109,17.0,99
69,69,108,109,17.0,99
70,70,108,109,17.0,99
71,71,108,109,16.0,99
72,72,109,109,15.0,99
73,73,109,108,15.0,99
74,74,109,108,15.0,98
75,75,109,108,15.0,98
76,76,109,108,15.0,98
77,77,109,108,16.0,98
78,78,108,109,16.0,98
79,79,108,109,16.0,98
80,80,108,109,16.0,98
81,81,108,109,16.0,98
82,82,108,109,16.0,98
83,83,108,109,16.0,98
84,84,107,108,16.0,98
85,85,107,108,16.0,98
86,86,108,108,16.0,98
87,87,108,108,16.0,98
88,88,108,108,16.0,98
89,89,108,108,16.0,98
90,90,108,108,16.0,99
91,91,108,108,16.0,99
92,92,108,108,16.0,99
93,93,108,108,16.0,99
94,94,108,108,16.0,99
95,95,108,108,16.0,99
96,96,107,108,16.0,99
97,97,108,108,16.0,99
98,98,107,108,16.0,99
99,99,108,108,18.0,99
100,100,108,108,18.0,99
101,101,108,108,17.0,99
102,102,108,108,16.0,99
103,103,109,108,15.0,99
104,104,109,108,14.0,99
105,105,109,108,17.0,99
106,106,109,108,17.0,99
107,107,109,108,17.0,99
108,108,109,108,17.0,99
109,109,109,108,17.0,99
110,110,109,109,17.0,99
111,111,109,109,17.0,99
112,112,109,109,17.0,99
113,113,109,109,17.0,99
